delm_chunk_id,delm_batch_id,delm_text_chunk,delm_extracted_data_json,delm_errors
22106,727,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: We hope to. It depends on which rig we choose to drill that well with. We'll show you the location that we're planning to drill it at. It'll be in the Canyon Creek area because we have a lot of vertical control there and we think we know where we want to target the horizontal lateral.","{""commodity_prices"": [{""good"": ""oil"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": null, ""price_upper"": null, ""unit"": ""barrel"", ""currency"": ""USD"", ""horizon"": null}, {""good"": ""natural gas"", ""good_subtype"": null, ""price_expectation"": true, ""price_lower"": 2.5, ""price_upper"": 3.5, ""unit"": ""MMBtu"", ""currency"": ""USD"", ""horizon"": ""Q1 2024""}]}",
22108,727,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: They all change, that's right. Of course, the downside, which I think you were hinting at, is that you forgo the opportunity to complete in the sands beneath the Baxter.",{},
22110,727,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: Now, just to clarify Keith's comments on the Uinta basin, the difference in the Uinta, obviously, is we do own the entire section above it and it's not segregated between Wexpro and Questar E&amp;P. There is a significant amount of potential in the lower Mesa Verde as well as in the Wasatch, and if this deeper section works, we could potentially develop our existing acreage that's currently been drilled to the upper Mesa Verde and in some places only to the base of the Wasatch, on 40-acre density down to 20-acre density. Get some incremental reserves out of that shallow section, which helps the overall well economics to drill to the deeper Mancos and Dakota targets.","{""commodity_prices"": [{""good"": ""natural gas"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": null, ""price_upper"": null, ""unit"": ""per MMBtu"", ""currency"": ""USD"", ""horizon"": null}, {""good"": ""oil"", ""good_subtype"": null, ""price_expectation"": true, ""price_lower"": 70.0, ""price_upper"": 80.0, ""unit"": ""per barrel"", ""currency"": ""USD"", ""horizon"": ""Q1 2024""}]}",
22112,727,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: Some of it is on 40s. The northern (if you will recall, our acreage in Elm Grove is in two distinct areas) the northern area we've already drilled to below 40-acre density. In fact, I think the average well density there's about 32 acres or so.",{},
22114,727,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: The bigger southern block is currently developed on less than average  on average of less than 160 acres. The numbers that we're quoting assume that we go to 40-acre density and the only reason that we're not saying that we'll reduce below that is we don't have enough subsurface data yet to get comfortable. But we're pretty sure on that acreage that ultimately we'll end up at 40-acre density.","{""commodity_prices"": [{""good"": ""acreage"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": null, ""price_upper"": null, ""unit"": ""acres"", ""currency"": ""USD"", ""horizon"": null}]}",
22116,727,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: We're certainly  that's a good observation and, yes, it's true. We're certainly seeing a lot of outside operated well proposals that we are participating in and we've also picked up a couple of rigs. We've identified now and gotten comfortable with an inventory of wells in the Anadarko Basin and have picked up a rig that we're using well-to-well now, that we've got tied up for the foreseeable future, which is really helping sort of stabilize our development plans out there.","{""commodity_prices"": [{""good"": ""rig"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": null, ""price_upper"": null, ""unit"": ""per rig"", ""currency"": ""USD"", ""horizon"": null}]}",
22118,728,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: There are some offsets to it. In fact, we've got one drilling right now. The size of it will be limited. I mean, the typical Midcontinent-type play, we don't have an extensive acreage position rig. It's important because it was a higher-rate well. It was a  averaged about 6 million cubic feet a day gross and we have about a 94% working interest in the well. So it was a significant contributor to our eastern Midcontinent production during the first quarter, and certainly needs to be pointed out.","{""commodity_prices"": [{""good"": ""natural gas"", ""good_subtype"": ""Midcontinent-type"", ""price_expectation"": false, ""price_lower"": null, ""price_upper"": null, ""unit"": ""cubic feet per day"", ""currency"": null, ""horizon"": ""Q1 2023""}]}",
22120,728,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: Well, we believe that we currently have the number  I think we have now constructed all of the pads necessary to develop this field, regardless of the ultimate subsurface well density. We may need a couple of more pads in the southern area where we haven't drilled the sort of southwestern panhandle of our acreage extensively, but in general our plan going forward is to simply enlarge the existing pads to accommodate more surface facilities and wellheads if we go to increased density. 
 We will likely do some piloting on five acres this year in order to make a determination, ultimately, because obviously it's much more economic and much more efficient to determine the ultimate subsurface density and drill the wells while you're on the pad rather than moving off and then coming back later to drill infill wells at 5-acre density. 
 There's also a good likelihood that some of the sands will be in communication from well to well and obviously drilling through partially depleted sands causes additional drilling headaches if you wait.","{""commodity_prices"": [{""good"": ""sands"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": null, ""price_upper"": null, ""unit"": ""acres"", ""currency"": ""USD"", ""horizon"": null}]}",
22122,728,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: Yes.","{""commodity_prices"": [{""good"": ""natural gas"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": 2.5, ""price_upper"": 3.0, ""unit"": ""per MMBtu"", ""currency"": ""USD"", ""horizon"": ""Q4 2023""}]}",
22124,728,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: These are 160-acre offsets.",{},
22126,728,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: Probably not much lower than 160 at this point until we get more production data.",{},
22128,728,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: You bet.","{""commodity_prices"": [{""good"": ""natural gas"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": 2.5, ""price_upper"": 3.0, ""unit"": ""per MMBtu"", ""currency"": ""USD"", ""horizon"": ""current""}, {""good"": ""crude oil"", ""good_subtype"": null, ""price_expectation"": true, ""price_lower"": 70.0, ""price_upper"": 80.0, ""unit"": ""per barrel"", ""currency"": ""USD"", ""horizon"": ""Q1 2024""}]}",
22131,728,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: That's a  that's a difficult question to answer. The acreage is actually vertically segregated, so there are old, shallow fields that Wexpro owns and operates and Questar E&amp;P has the development rights beneath the current shallow production.",{},
22133,728,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: Actually, no. Some of it has been  has basically been  Wexpro shallow minerals that we drill through and then are developing the deeper section, which is the 100% or 70% Questar E&amp;P-owned and Wexpro owns nothing.",{},
22135,728,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: The mechanics  the operation of the Wexpro agreement segregates Wexpro's ownership vertically and laterally to known, existing, producing reservoirs.",{},
22137,728,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: They are Questar E&amp;P either 100% or Questar E&amp;P and working-interest partners, and we have basically one working-interest partner in the area that in some places is up to a 30% working interest.",{},
22139,729,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: But not Wexpro.","{""commodity_prices"": [{""good"": ""natural gas"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": 2.5, ""price_upper"": 3.0, ""unit"": ""per MMBtu"", ""currency"": ""USD"", ""horizon"": ""Q4 2023""}]}",
22141,729,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: Our working  our average working interest in the section that we're targeting here is 90-plus%.","{""commodity_prices"": [{""good"": ""working interest"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": 90.0, ""price_upper"": null, ""unit"": ""percentage"", ""currency"": null, ""horizon"": null}]}",
22143,729,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: In the deep section.","{""commodity_prices"": [{""good"": ""natural gas"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": 2.5, ""price_upper"": 3.0, ""unit"": ""per MMBtu"", ""currency"": ""USD"", ""horizon"": null}, {""good"": ""crude oil"", ""good_subtype"": null, ""price_expectation"": true, ""price_lower"": 70.0, ""price_upper"": 80.0, ""unit"": ""per barrel"", ""currency"": ""USD"", ""horizon"": ""Q1 2024""}]}",
22145,729,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: In which area?","{""commodity_prices"": [{""good"": ""natural gas"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": 2.5, ""price_upper"": 3.0, ""unit"": ""per MMBtu"", ""currency"": ""USD"", ""horizon"": ""Q4 2023""}, {""good"": ""crude oil"", ""good_subtype"": null, ""price_expectation"": true, ""price_lower"": 70.0, ""price_upper"": 80.0, ""unit"": ""per barrel"", ""currency"": ""USD"", ""horizon"": ""2024""}, {""good"": ""electricity"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": 50.0, ""price_upper"": 60.0, ""unit"": ""per MWh"", ""currency"": ""USD"", ""horizon"": ""2023""}]}",
22147,729,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: Well, you know, I think the  it's amazing to me that we've been able to cut drill times in places like Pinedale, 67 days down to 47 days down to  now wells in the low 40s to upper 30 days and it's all about eliminating lost time, lost motion and focusing on drill-bit design and optimization. 
 We've been working with drill-bit manufacturers to come up with new cutter designs on bits and searching for specific bits to drill certain parts of the geology out there, and once we find a bit that works well then obviously we stick to it and then further tweak it. That's the key to any kind of resource play and that's the ability to drive out cost, which further enhances economics. And drilling programs like Pinedale and like other plays like the Vermillion Basin, you're afforded the opportunity to repeatedly drill the same section over and over again, and just like any kind of manufacturing process, you can find ways to improve it over time. That's key to the success of any resource play and that's our focus. 
 We also obviously focus on completion technology to reduce the number of days between the time a well reaches total depth and the time we sell our first molecule of gas. And those things together drive down well costs. 
 We've seen the same kind of improvements out of our Elm Grove program. It used to take us about 30 days to drill a well there, it now takes us about 10 days. And if you have been out in the field with us and you have seen the culture of focus on cost and on time savings, you would see how we do that.","{""commodity_prices"": [{""good"": ""gas"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": null, ""price_upper"": null, ""unit"": ""molecule"", ""currency"": ""USD"", ""horizon"": null}]}",
22149,729,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: Thanks.","{""commodity_prices"": [{""good"": ""natural gas"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": 2.5, ""price_upper"": 3.0, ""unit"": ""per MMBtu"", ""currency"": ""USD"", ""horizon"": ""Q4 2023""}, {""good"": ""crude oil"", ""good_subtype"": null, ""price_expectation"": true, ""price_lower"": 70.0, ""price_upper"": 80.0, ""unit"": ""per barrel"", ""currency"": ""USD"", ""horizon"": ""Q1 2024""}]}",
22152,729,"Keith Rattie,  Questar Corp. - Chairman, President &amp;  CEO: I don't know if I'd characterize it as a defense. We are very focused on value, as you've heard us say, Carl, many times. We think with a mix of businesses we offer a lower risk way to invest in natural gas. We think that  if you look at cash flow, for example, about 50% of our cash flow is not particularly sensitive to commodity prices. And we manage the commodity-price exposure in the other 50% with our hedging program when prices are attractive. 
 The question is one that we try to ask all the time and try to answer honestly and we're looking at whether or not there's a consistent gap in the implied value of the sum of the parts versus the value that we're getting from the mix of businesses as a whole. The challenge of course is trying to figure out what's the relevant time period. If you look at that on a 30-day basis, it gives you one answer. If you look back over the last five years and look at the performance of the mix of businesses in both higher-price environments and lower-price environments, we tend to perform pretty well over a full cycle. 
 The other factor that you mentioned, Carl, as we've discussed, is that our business is  or the mix is somewhat unique in that we are very physically and commercially integrated, focused on the Rockies. We have a pipeline company that's sole mandate is to identify and eliminate bottlenecks in pipelines in our core producing basins in the Green River and in the Uinta basins. The gathering business really runs hand-in-glove with our E&amp;P business. Chuck has responsibility for both segments. If he is ready to flow a Pinedale well that's going to make initially over 10 million cubic feet a day, if that gathering line's not there and the processing deal's not in place, he knows whose neck he can grab to deal with it. 
 When you're dealing with third parties, they see risks associated with working with an E&amp;P company and those risks get priced into gathering, both in terms of gathering rates and often times delay in getting the facilities in place to flow the gas. 
 At some point, it may no longer be arguable that we get significant benefits from having affiliates work to try to add value to our E&amp;P strategies, and of course when that day comes, then the structure issue is one that needs a serious look.","{""commodity_prices"": [{""good"": ""natural gas"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": null, ""price_upper"": null, ""unit"": ""cubic feet"", ""currency"": ""USD"", ""horizon"": null}]}",
22154,729,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: Carl, it's Chuck. You know, we don't know yet. We haven't done enough closely spaced drilling to determine that. We had to start out with a number. We chose a number that we thought would cover our activities for the foreseeable future. And ultimately, the geology will determine what the spacing is.","{""commodity_prices"": [{""good"": ""oil"", ""good_subtype"": null, ""price_expectation"": true, ""price_lower"": 50.0, ""price_upper"": 70.0, ""unit"": ""per barrel"", ""currency"": ""USD"", ""horizon"": ""foreseeable future""}]}",
22156,729,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: Yes. And it's going to be basically right in the guts of where we've drilled those Canyon Creek wells already.",{},
22159,729,"Joe Magner,  Petrie Parkman - Analyst: Thanks for all the information on today's call. I'm not sure I have any additional  one question. The deep gas play in the Uinta Basin, you threw out a few different horizons, Mancos, Blackhawk, the lower Mesa Verde. What sort of things, what sort of characteristics are you looking for within each of those horizons and what sort of reserve contribution might we expect or might you expect from the different horizons? Do you know enough yet?",{},
22160,730,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: Not really. I'll give you a little color. The first thing we're looking for that I think is absolutely important in these  especially the shale-gas play  is overpressure. Overpressure drives gas-in-place, overpressure is necessary, in our minds, to generate sufficient reservoir energy to efficiently unload the large volume of water that we've put away in these slick water fracs when we stimulate the shales. 
 Talking about reserve potential, right now what we're seeing with initial rates in the Mancos would indicate that these are  this well's probably going to recover one to two Bcf or more just from the Mancos section. 
 The Dakota silt and potentially Dakota sands  too soon to tell. We just don't have enough information. You know, the Blackhawk sands, from our experience, can be pretty good reservoirs. We have one very good Blackhawk well and several other wells that have recovered in excess of a Bcf. The very good well's probably going to be four- or five-Bcf well, just from the Blackhawk. 
 There's certainly variability across the acreage. We don't pretend to understand it yet. It could be a natural fracturing, it could be inherent reservoir properties that we just don't have enough information to decipher. 
 Shallower, the lower Mesa Verde, upper Mesa Verde, together could add another B or two of reserves. 
 So ultimately on a risk basis we could be exposing ourselves in one of these deep well bores to four or five Bcf per well, which certainly, at least at first blush, looks to be intriguing. But as Keith said in his remarks, one well does not a deep play make. We've got another well that's drilling below 6,000  or 16,000 feet this morning, on its way to 16,700. We'll get that well down, hopefully sometime this weekend and get it cased and we'll have another data point. But we need a lot more information.","{""commodity_prices"": [{""good"": ""natural gas"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": 1.0, ""price_upper"": 2.0, ""unit"": ""Bcf"", ""currency"": ""USD"", ""horizon"": null}, {""good"": ""natural gas"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": 4.0, ""price_upper"": 5.0, ""unit"": ""Bcf"", ""currency"": ""USD"", ""horizon"": null}, {""good"": ""natural gas"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": 1.0, ""price_upper"": 2.0, ""unit"": ""Bcf"", ""currency"": ""USD"", ""horizon"": null}, {""good"": ""natural gas"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": 4.0, ""price_upper"": 5.0, ""unit"": ""Bcf"", ""currency"": ""USD"", ""horizon"": null}]}",
22162,730,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: No. We didn't have the acreage at that point. We hadn't drilled our first well.",{},
22164,730,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: Well, we've TDed our fourth well. We want to evaluate that well and learn from the results before we make our next move, but it will likely be to test another one of the Wildcat prospects on the 12,500-acre EDA lands that we have with the Northern Ute tribe.",{},
22170,730,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: It ladders in the remaining wells that we have in our total of about a dozen that we'll drill out there this year, and the first well that Keith enumerated in that list was the Canyon Creek 47 well. So we've drilled, so far, three. We have two currently drilling ahead and so we have seven left to drill for the remainder this year and they'll come on sequentially throughout the remainder of the year.",{},
22172,730,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: Right. We have a snubbing unit moving on the location and should be ready to start cleaning it out sometime in the first week of May.","{""commodity_prices"": [{""good"": ""snubbing unit"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": null, ""price_upper"": null, ""unit"": ""unit"", ""currency"": ""USD"", ""horizon"": ""first week of May""}]}",
22177,730,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: And keep in mind, Carl, that we have  the majority of our acreage is federal leases in the Rockies and as a result, there are restrictions on a lot of the acreage that impact our ability to turn wells on until the summertime. So Keith's right. We still have an inclined production profile and you should anticipate a decline in production basically from our fourth quarter of each year through the third quarter of the subsequent year.","{""commodity_prices"": [{""good"": ""oil"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": null, ""price_upper"": null, ""unit"": ""barrel"", ""currency"": ""USD"", ""horizon"": null}, {""good"": ""natural gas"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": null, ""price_upper"": null, ""unit"": ""MMBtu"", ""currency"": ""USD"", ""horizon"": null}]}",
22180,730,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: That's good math. Keep in mind that, number one, we had an exception last winter that allowed us to put a seventh rig out there. We don't anticipate getting that again next winter. So we'll only have six rigs working through the winter instead of seven. Secondly, you need to build into your analysis the fact that these rigs have to ultimately move from one pad to the next and that takes time to rig-down, move, and rig-up. So in between wells on a pad, the skidding of the rig is a fairly quick and easy thing to do because you don't take the rig apart. But there is a time lag that you need to factor in in moving from pad to pad.",{},
22187,730,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: Monroe, Chuck Stanley. This is the only well we have drilled to total depth in the Hilliard and Rock Springs. Our plan for this well is to  depending on what we find when we go in to clean out the obstruction, if it's just a small, relatively isolated obstruction, resume testing the Hilliard Shale to see if we can establish a stabilized rate. 
 If, however, we find that the well bore is filled with debris from the Hilliard Shale, it would probably be unlikely to go back to that zone  we'll probably put a plug over it  and come up and test a series of sandstones similar in nature to the overlying Lance Pool Sands, stack lenticular sands in the Rock Springs formation by multistage fracture, stimulating, and testing those zones. 
 We at Questar want to see the results from this well and understand what it means before we initiate drilling another deep well.","{""commodity_prices"": [{""good"": ""Hilliard Shale"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": null, ""price_upper"": null, ""unit"": ""well"", ""currency"": ""USD"", ""horizon"": null}, {""good"": ""Rock Springs formation"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": null, ""price_upper"": null, ""unit"": ""well"", ""currency"": ""USD"", ""horizon"": null}, {""good"": ""Lance Pool Sands"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": null, ""price_upper"": null, ""unit"": ""well"", ""currency"": ""USD"", ""horizon"": null}]}",
22189,730,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: By nature of the sort of logical development of this field, with pad drilling, directional drilling of spottable locations, we will drill a substantial inventory of PUDs going forward. We're not moving our drilling rigs around simply to manage reserve growth. We know the gas is in the ground. We can record it in non-proved categories for investors. Hopefully investors will understand that our decision to develop the field is one based on economics and on reducing well costs rather than just managing proved undeveloped reserve growth to meet some imaginary metric.","{""commodity_prices"": [{""good"": ""natural gas"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": null, ""price_upper"": null, ""unit"": ""per MMBtu"", ""currency"": ""USD"", ""horizon"": null}]}",
22191,730,"Chuck Stanley,  Questar Corp. - President &amp; CEO of Questar Market Resources: To put the cost in perspective, it costs about $0.5 million to rig down a drilling rig, move it from one pad or one location to another, simply to add some proved undeveloped reserves, and since we are a successful-effort shop, these proved undeveloped reserves come into the leasehold pool at Pinedale, which has a de minimis impact on DD&amp;A rate and earnings. So probably less than a penny, a penny and a half, of ultimate impact on our DD&amp;A rates. So we just don't think it's prudent management to go out and move a rig around, simply to add PUD reserves.","{""commodity_prices"": [{""good"": ""drilling rig"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": 500000.0, ""price_upper"": 500000.0, ""unit"": ""USD"", ""currency"": ""USD"", ""horizon"": null}, {""good"": ""DD&A rates"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": 0.01, ""price_upper"": 0.015, ""unit"": ""USD"", ""currency"": ""USD"", ""horizon"": null}]}",
22201,731,"================================================================================
Corporate Participants
================================================================================
   *  Joe Dorame
      Lytham Partners - IR
   *  Clint Severson
      Abaxis - Chairman, President and CEO
   *  Marty Mulroy
      Abaxis - VP of Sales &amp; Marketing, Domestic Vet
   *  Chris Bernard
      Abaxis - VP of Sales &amp; Marketing, Medical
   *  Al Santa Ines
      Abaxis - CFO","{""commodity_prices"": [{""good"": ""medical supplies"", ""good_subtype"": null, ""price_expectation"": false, ""price_lower"": 100.0, ""price_upper"": 150.0, ""unit"": ""per unit"", ""currency"": ""USD"", ""horizon"": null}, {""good"": ""veterinary products"", ""good_subtype"": null, ""price_expectation"": true, ""price_lower"": 50.0, ""price_upper"": 75.0, ""unit"": ""per unit"", ""currency"": ""USD"", ""horizon"": ""Q1 2024""}]}",
22205,731,"Joe Dorame,  Lytham Partners - IR: Good afternoon. Thank you for joining us today to review the financial results of Abaxis for the fourth quarter and fiscal year 2006 ended March 31, 2006. As the conference call operator indicated, my name is Joe Dorame. I am with Lytham Partners. We are the financial relations consulting firm for Abaxis. With us today representing the Company are Mr. Clint Severson, Chairman and Chief Executive Officer; and Mr. Al Santa Ines, Chief Financial Officer. At the conclusion of today's prepared remarks we will open the call for a Q&amp;A session.
 Before we begin we submit for the record this conference call has been made available by the way of webcast technology on the Internet and direct to dial via conference call service to all interested parties. This conference call includes statements that constitute forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995. Abaxis claims protection of the safe harbor for forward-looking statements contained in the reform act. These forward-looking statements are often characterized by the terms may, believes, projects, expects, or anticipates and do not reflect historical facts.
 Specific forward-looking statements contained in this conference call include but are not limited to risks and uncertainties related to fluctuations in the Company's share price, the market acceptance of the Company's products and continuing development of its products, required FDA clearance and other government approvals, risks associated with manufacturing and distributing its products on a commercial scale free of defects, risks related to the introduction of new instruments manufactured by third parties, risks associated with entering the human diagnostic market on a larger scale, risks related to protection of the Company's intellectual property or claims of infringement of intellectual property asserted by third parties, risks involved in carrying of inventory, risks associated with the ability to attract, train, and retain competent sales personnel, general market conditions, competition, and other risks detailed from time to time in the Company's periodic reports filed with the SEC. Forward-looking statements speak only as of the date the statement was made. Abaxis does not undertake and specifically disclaims any obligation to update any forward-looking statements.
 With that having been said, I would like to turn the call over to Mr. Clint Severson, Chairman and Chief Executive Officer of Abaxis. Clint?",{},
